_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,39,ASHMORE DANA OBLIGASI UNGGULAN NUSANTARA KELAS A,IDN000312006,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"990,9300","0,11%","-0,29%","-0,31%","-0,25%","-1,76%","-5,37%","-6,49%","-5,78%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.865.430.426.930,00","2.875.643.031,52",30-Okt-2017,Jun-2026,,Maks 1.50%,"Rp. 200.000,- (seratus ribu Rupiah).",30-Jun-2026,30-Jun-2026,06-Agt-2026,"1.447,6498","0,11%","0,14%","0,13%","0,19%","-0,46%","-2,85%","-3,12%","-0,48%",,,,,"1.389,5938","0,08%","0,10%","0,09%","0,14%","-0,33%","-2,09%","-2,29%","-0,29%",,,,,2026-08-07T10:03:45.232709,1
,40,ASHMORE DANA OBLIGASI UNGGULAN NUSANTARA KELAS B,,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"999,2900","0,11%","0,15%","0,14%","0,22%","-0,39%","-2,71%","-2,95%","-0,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"283.818.406.387,00","285.013.817,14",04-Agt-2025,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232714,1
,41,ASHMORE DANA PASAR UANG NUSANTARA,IDN000253606,,"Ashmore Asset Management Indonesia, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.345,6300","0,02%","0,07%","0,07%","0,58%","1,08%","1,44%","1,81%","3,65%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"924.591.904.881,71","691.807.196,19",16-Agt-2016,Jun-2026,,Maks 1.00%,Rp. 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232719,1
,42,ASHMORE DANA PASAR UANG SYARIAH,IDN000486107,,"Ashmore Asset Management Indonesia, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.203,1100","0,01%","0,11%","0,07%","0,41%","1,13%","1,86%","2,34%","4,73%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.905.978.785,74","103.502.332,66",15-Jul-2022,Jun-2026,,,,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232724,1
,43,ASHMORE DANA PROGRESIF NUSANTARA,IDN000151909,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"1.461,3700","-0,47%","2,21%","1,29%","8,54%","-6,36%","-10,23%","-10,00%","-2,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"582.472.622.384,00","447.773.694,45",11-Feb-2013,Jun-2026,,Maks 3.0%,"Rp. 100.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232730,1
,44,ASHMORE DANA TERPROTEKSI NUSANTARA III,IDN000488707,,"Ashmore Asset Management Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.052,8191","0,02%","0,10%","0,09%","0,46%","1,36%","2,04%","2,62%","2,27%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"628.240.396.193,96","600.000.000,00",30-Jan-2023,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232735,1
,45,ASHMORE DANA TERPROTEKSI NUSANTARA IV,IDN000518008,,"Ashmore Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.025,4072","0,02%","0,11%","0,09%","-1,92%","-0,98%","0,40%","-1,43%","0,82%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"522.268.485.666,84","500.037.000,00",05-Des-2023,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232740,1
,46,ASHMORE DANA USD EQUITY NUSANTARA,IDN000198009,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,USD,Tidak,"0,949500","0,17%","3,42%","2,12%","10,19%","-10,37%","-20,72%","-28,78%","-19,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.727.386,64","3.253.427,49",18-Mei-2015,Jun-2026,,Maks 3.0%,USD 100,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232745,1
,47,ASHMORE DANA USD FIXED INCOME KELAS A,IDN000452208,,"Ashmore Asset Management Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,USD,Ya,"0,967700","-0,01%","0,36%","0,26%","-0,08%","-0,93%","-0,93%","-1,24%","-0,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.989.268,99","2.039.630,55",02-Nov-2020,Jun-2026,,Max 1.0% per annum,USD 100,30-Jun-2026,30-Jun-2026,06-Agt-2026,"1,030298","-0,01%","0,36%","0,26%","-0,08%","-0,93%","-0,93%","-1,24%","-0,23%",,,,,"1,027300","-0,01%","0,34%","0,24%","-0,08%","-0,76%","-0,88%","-1,17%","-0,21%",,,,,2026-08-07T10:03:45.232750,1
,48,ASHMORE DANA USD NUSANTARA KELAS A,IDN000173903,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Ya,"1,188700","-0,03%","0,60%","0,31%","-1,91%","-3,93%","-5,80%","-7,41%","-4,98%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.999.630,77","83.350.587,39",10-Mar-2014,Jun-2026,,Maks 1.50%,USD 100,30-Jun-2026,30-Jun-2026,06-Agt-2026,"1,429970","-0,03%","0,96%","0,67%","-1,57%","-2,91%","-3,80%","-4,78%","-1,59%",,,,,"1,425950","-0,02%","0,80%","0,56%","-1,32%","-2,09%","-3,22%","-4,07%","-1,29%",,,,,2026-08-07T10:03:45.232754,1
,49,ASHMORE DANA USD NUSANTARA KELAS B,,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"0,956900","-0,03%","0,96%","0,67%","-1,57%","-2,92%","-3,80%","-4,79%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.614.918,12","4.717.812,21",31-Okt-2025,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232759,1
,50,ASHMORE DIGITAL EQUITY SUSTAINABLE FUND,IDN000464906,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"585,7200","0,33%","3,00%","2,41%","6,72%","-12,44%","-21,17%","-26,03%","-24,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.373.732.461,00","50.627.137,01",27-Okt-2021,Jun-2026,,Max. 3.00% per annum,"Rp 100.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232764,1
,51,ASHMORE GLOBAL EM EQUITY SYARIAH FUND USD,IDN000574902,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,Sharia,USD,Tidak,"1,120600","-3,96%","7,74%","-1,55%","-8,20%","-8,02%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.734.251,30","18.371.219,68",19-Feb-2026,Jun-2026,,Maks 3%,"USD 10.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232769,1
,52,ASHMORE GLOBAL EM SUKUK FUND USD,IDN000571908,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,Sharia,USD,Tidak,"0,983700","-0,01%","0,31%","0,34%","-0,58%","-0,96%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.715.531,93","6.768.840,83",23-Feb-2026,Jun-2026,,,,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232774,1
,53,ASHMORE IDX30 INDEX EQUITY FUND,IDN000349909,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Index,IDR,Tidak,"797,8200","-0,49%","1,48%","1,12%","6,58%","-4,68%","-12,55%","-14,03%","-8,41%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.241.888.641,00","19.979.614,50",30-Agt-2018,Jun-2026,,Maks 1.50%,Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232779,1
,54,ASHMORE SAHAM DINAMIS NUSANTARA,IDN000340205,,"Ashmore Asset Management Indonesia, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.138,8700","0,38%","3,89%","2,88%","12,36%","-6,88%","-5,77%","-7,27%","12,54%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"741.498.720.799,01","753.288.704,75",31-Mei-2018,Jun-2026,,Max. 3.00% per annum,Rp. 10.000.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232784,1
,55,ASHMORE SAHAM SEJAHTERA NUSANTARA,IDN000301702,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"956,8300","-0,57%","2,09%","1,64%","8,65%","-6,38%","-10,43%","-9,91%","0,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.421.537.231.245,00","2.847.670.459,02",27-Sep-2017,Jun-2026,,Maks 2.5 %,"Rp 1.000.000.000,- (satu miliar Rupiah).",27-Jun-2024,28-Jun-2024,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232789,1
,56,ASHMORE SAHAM SEJAHTERA NUSANTARA II,IDN000320504,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"980,6100","-0,64%","1,69%","1,31%","7,94%","-4,63%","-10,98%","-10,75%","-5,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172.913.363.130,00","197.193.739,96",16-Feb-2018,Jun-2026,,Maks 2.5 %,"Rp 1.000.000.000,- (satu miliar Rupiah).",27-Jun-2024,28-Jun-2024,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232794,1
,57,ASHMORE SAHAM UNGGULAN NUSANTARA,IDN000346301,,"Ashmore Asset Management Indonesia, PT","Bank Mandiri, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.088,8973","-0,40%","2,49%","1,48%","8,22%","-9,22%","-16,15%","-18,29%","-7,95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.916.342.181,55","24.211.201,63",23-Jul-2018,Jun-2026,,Maks 2.5%,"Rp 100.000,- (seratus ribu Rupiah).",27-Jun-2024,28-Jun-2024,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232799,1
,58,ASIA RAYA SAHAM AMANAH SYARIAH,IDN000386208,,"Asia Raya Kapital, PT","Bank Mega, Tbk, PT",Saham,Sharia,IDR,Tidak,"443,3505","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.123.388.885,85","176.211.352,84",12-Apr-2019,Jun-2026,,Maks. 2% p.a.,,30-Des-2019,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232804,1
,59,ASIA RAYA SAHAM BERKEMBANG,IDN000348703,,"Asia Raya Kapital, PT","Bank Mega, Tbk, PT",Saham,Konvensional,IDR,Tidak,"370,4437","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"329.516.937.990,88","889.519.567,54",12-Jul-2018,Jun-2026,,Maks. 2% p.a,,30-Des-2019,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232808,1
,60,ASIA RAYA SAHAM UNGGULAN SYARIAH,IDN000348109,,"Asia Raya Kapital, PT","Bank Mega, Tbk, PT",Saham,Sharia,IDR,Tidak,"365,0135","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.199.500.931,44","162.184.400,77",05-Sep-2018,Jun-2026,,Maks. 2% p.a.,,30-Des-2019,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232813,1
,61,ASIA RAYA SYARIAH SAHAM BAROKAH,IDN000348406,,"Asia Raya Kapital, PT","Bank Mega, Tbk, PT",Saham,Sharia,IDR,Tidak,"370,1760","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.439.197.652,03","241.612.599,50",17-Jul-2018,Jun-2026,,Maks. 2% p.a.,,30-Des-2019,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232818,1
,62,AURORA DANA EKUITAS,IDN000296407,,"Aurora Asset Management, PT","Bank Mega, Tbk, PT",Saham,Konvensional,IDR,Tidak,"212,3979","0,09%","0,33%","0,15%","0,46%","-3,84%","-3,34%","-3,86%","-0,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.427.587.935,78","16.236.678,91",24-Jul-2017,Jun-2026,,Maks 5%,"Rp 100.000,-",29-Sep-2025,30-Sep-2025,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232823,1
,63,AURORA EQUITY,IDN000327103,,"Aurora Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"201,8214","0,23%","0,65%","0,53%","1,33%","-1,66%","-1,67%","-1,53%","2,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.805.417.625,51","386.145.149,57",26-Apr-2018,Jun-2026,,Maks 5%,"Rp 100.000,-",29-Sep-2025,30-Sep-2025,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232828,1
,64,AURORA SHARIA EQUITY,IDN000333606,,"Aurora Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Sharia,IDR,Tidak,"320,0961","0,30%","0,99%","0,87%","2,06%","-1,23%","-2,24%","-2,27%","27,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"282.520.148.950,57","906.786.793,14",28-Jun-2018,Jun-2026,,Maks 5%,"Rp 100.000,-",29-Sep-2025,30-Sep-2025,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232833,1
,65,AURORA SMC EQUITY,IDN000346806,,"Aurora Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"531,4607","0,42%","1,49%","1,17%","4,67%","-7,63%","-6,69%","-6,80%","20,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159.693.401.445,37","317.168.886,22",17-Jul-2018,Jun-2026,,Maks 5%,"Rp. 100.000,- (seratus ribu Rupiah)",29-Sep-2025,30-Sep-2025,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232837,1
,66,AURORA SYARIAH SAHAM AMANAH,IDN000357803,,"Aurora Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Sharia,IDR,Tidak,"355,7597","0,03%","0,05%","0,00%","0,07%","0,12%","-0,25%","-0,40%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.048.776.938,06","14.205.303,74",21-Sep-2018,Jun-2026,,Maks 5%,"Rp. 100.000,- (seratus ribu Rupiah)",29-Sep-2025,30-Sep-2025,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232842,1
,67,AVRIST ADA KAS INTAN,IDN000289303,,"Avrist Asset Management, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"336,2179","0,00%","0,00%","0,00%","0,00%","-0,01%","0,00%","0,06%","-10,94%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"349.237,44","1.038,72",30-Mei-2017,Jun-2026,,Maks 1.00%,Rp. 10.000.000.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232847,1
,68,AVRIST ADA KAS MUTIARA,IDN000284106,,"Avrist Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.588,7000","0,01%","0,11%","0,08%","0,48%","1,14%","2,15%","2,67%","4,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"379.142.820.665,01","239.981.907,34",12-Apr-2017,Jun-2026,,Maks 1.00%,Rp. 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232852,1
,69,AVRIST ADA LIQUID SYARIAH,IDN000420106,,"Avrist Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.324,9200","0,02%","0,09%","0,10%","0,45%","1,09%","2,07%","2,59%","5,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.732.055.704,42","69.602.512,27",05-Mar-2020,Jun-2026,,"Maks 2,00%",Rp. 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232857,1
,70,AVRIST ADA OBLIGASI BERLIAN,IDN000406303,,"Avrist Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.013,9500","0,11%","0,26%","0,22%","-0,03%","-2,87%","-5,66%","-5,86%","-5,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231.960.893.634,00","229.007.742,10",05-Des-2019,Jun-2026,,"Maks 2,00%",Rp. 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,"1.274,4682","0,11%","0,26%","0,22%","-0,03%","-1,45%","-3,26%","-3,46%","-0,03%",,,,,"1.259,7700","0,09%","0,21%","0,18%","-0,02%","-1,26%","-2,66%","-2,83%","0,09%",,,,,2026-08-07T10:03:45.232862,1
,71,AVRIST ADA SAHAM BLUE SAFIR KELAS A,IDN000284205,,"Avrist Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"622,0000","-0,59%","2,41%","1,80%","7,29%","-16,55%","-22,42%","-32,91%","-29,29%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.051.197.047,82","27.024.577,27",12-Apr-2017,Jun-2026,,Maks 5.00%,"Rp. 500,000",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232867,1
,72,AVRIST ADA SAHAM BLUE SAFIR KELAS D,IDN000529500,,"Avrist Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"719,8900","-0,59%","2,41%","1,80%","7,29%","-16,55%","-22,53%","-33,01%","-29,39%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.166.335.751,30","1.809.398,01",23-Apr-2024,Jun-2026,,"Maks 5,00%","Rp 1.000.000.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232872,1
,73,AVRIST ADA SUKUK BERKAH SYARIAH KELAS A,IDN000294808,,"Avrist Asset Management, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Sharia,IDR,Ya,"1.018,7494","0,05%","-0,38%","-0,35%","0,02%","-0,99%","-2,93%","-3,39%","-2,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"325.004.532.679,86","317.938.448,77",07-Agt-2017,Jun-2026,,Maks 2.00%,Rp 10.000.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,"1.661,6806","0,05%","-0,38%","-0,35%","0,02%","-0,99%","-2,93%","-3,39%","-2,56%",,,,,"1.400,9941","0,04%","-0,27%","-0,26%","0,01%","-0,74%","-2,15%","-2,49%","-1,88%",,,,,2026-08-07T10:03:45.232877,1
,74,AVRIST ADA SUKUK BERKAH SYARIAH KELAS B,IDN000584109,,"Avrist Asset Management, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"998,0403","0,05%","0,11%","0,14%","0,51%","0,56%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"581.631.247,94","586.573,13",03-Mar-2026,Jun-2026,,Maks. 3%,"Rp 10.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232882,1
,75,AVRIST BALANCE MAXI FUND,IDN000310208,,"Avrist Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"950,9105","-0,14%","0,18%","0,25%","1,54%","-0,89%","-2,74%","-2,26%","2,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.647.136.847,04","18.996.087,98",16-Nov-2017,Jun-2026,,,,28-Agt-2025,29-Agt-2025,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232887,1
,76,AVRIST BALANCED AMAR SYARIAH,IDN000165107,,"Avrist Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Sharia,IDR,Tidak,"1.018,3800","0,07%","0,38%","0,34%","1,65%","-3,21%","-5,54%","-21,98%","-7,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.907.422.188,26","25.068.112,04",30-Sep-2018,Jun-2026,,Maks 5.00%,Rp. 500.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:45.232891,1
